mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
23.885276317596436,0.22806718167244922,1.891465663909912,0.21592207815238396,10,30,20,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 20}",0.6182108626198083,0.6512,0.5824,0.6432,0.632,0.6432,0.6112,0.5936,0.5888,0.576,0.6139810862619808,0.026329541938112107,156
27.09715497493744,0.22292902297607758,1.8430380344390869,0.13120428946371765,10,30,30,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 30}",0.6533546325878594,0.648,0.5904,0.6768,0.6416,0.6208,0.5984,0.5904,0.5968,0.5728,0.6189354632587859,0.032501690925761294,120
30.15501413345337,0.2307054491923405,1.9530681371688843,0.17955022779514623,10,30,40,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 40}",0.6182108626198083,0.6304,0.5952,0.6352,0.6112,0.6128,0.6032,0.5984,0.5776,0.6016,0.608381086261981,0.01619212601250957,205
33.13695244789123,0.369258836756856,2.1102776527404785,0.19668402091085987,10,30,50,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 50}",0.5830670926517572,0.616,0.5904,0.6192,0.6048,0.5968,0.5984,0.592,0.5568,0.5968,0.5954267092651757,0.016645400174858764,248
10.239202642440796,1.1659771405754085,1.4757213354110719,0.1459288456295353,15,2,10,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 10}",0.5782747603833865,0.5056,0.4896,0.5232,0.5392,0.5264,0.5136,0.5568,0.5072,0.5344,0.5274274760383386,0.02482344394869529,312
11.776694345474244,0.45206028261489284,1.6583403110504151,0.17858764131948843,15,2,20,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 20}",0.5527156549520766,0.6352,0.5232,0.6192,0.5728,0.5776,0.5264,0.5552,0.5664,0.5504,0.5679115654952076,0.034204930926589515,304
13.80380346775055,0.16760370934345395,1.6848236799240113,0.09681118798939202,15,2,30,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 30}",0.5702875399361023,0.5984,0.5712,0.6352,0.6032,0.6016,0.5824,0.5696,0.5696,0.568,0.5869487539936102,0.021084117386923427,272
15.428956437110902,0.15206093876394097,1.7687641620635985,0.1968647130525163,15,2,40,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 40}",0.610223642172524,0.5872,0.568,0.648,0.6128,0.5584,0.584,0.568,0.5776,0.5984,0.5912623642172524,0.02551787622148894,258
17.139027142524718,0.16457479530128824,1.8764171361923219,0.17590284480396495,15,2,50,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 50}",0.5878594249201278,0.5664,0.5712,0.6112,0.5936,0.5696,0.5824,0.584,0.544,0.5712,0.5781459424920128,0.017180090999892525,280
9.799527454376221,0.6632983811359445,1.4867283582687378,0.1150435011691037,15,3,10,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 10}",0.6006389776357828,0.5696,0.56,0.5616,0.5504,0.568,0.6128,0.5968,0.576,0.5792,0.5775038977635782,0.01898752783830388,281
12.19746425151825,0.24472072735788644,1.6392142534255982,0.17690297485473028,15,3,20,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 20}",0.6006389776357828,0.64,0.5472,0.6416,0.6192,0.608,0.5872,0.5664,0.5648,0.5776,0.5952638977635782,0.030595329134494757,249
14.229521346092223,0.19371578723974855,1.7102505683898925,0.21052737611369157,15,3,30,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 30}",0.6293929712460063,0.648,0.6016,0.6432,0.6336,0.6464,0.5824,0.6,0.6032,0.5856,0.6173392971246007,0.02416508744225172,131
