mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
21.73366506099701,0.25305439164860366,2.5070765733718874,0.21893524195338768,10,30,30,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 30}",0.4217252396166134,0.4272,0.4368,0.4,0.3968,0.4176,0.4096,0.448,0.4256,0.4256,0.4208925239616613,0.014926387578759087,294
23.51581199169159,0.3812647898603436,2.361042284965515,0.22984213711818757,10,30,40,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 40}",0.42012779552715657,0.4144,0.4512,0.392,0.4016,0.4224,0.4032,0.4464,0.4128,0.4224,0.4186527795527156,0.017753270972868492,299
24.434593391418456,0.674046947526465,2.557572102546692,0.3782869069204287,10,30,50,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 50}",0.42012779552715657,0.4176,0.4368,0.4016,0.4016,0.4272,0.3984,0.4448,0.4224,0.4128,0.41833277955271575,0.014588968748675593,302
12.110440015792847,0.9015941997775591,1.9076968908309937,0.27005686681904945,15,2,10,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 10}",0.40415335463258784,0.432,0.4432,0.4112,0.4032,0.44,0.4032,0.4272,0.4064,0.4464,0.4216953354632588,0.01697143054097296,288
10.941726589202881,0.2761783558046907,2.0398760795593263,0.2572305733054476,15,2,20,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 20}",0.40894568690095845,0.3936,0.4336,0.4192,0.4144,0.4576,0.4112,0.4192,0.3984,0.4224,0.4178545686900958,0.017187929145294007,304
11.343728089332581,0.2238742051401405,1.975497341156006,0.18152156997017552,15,2,30,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 30}",0.4217252396166134,0.4256,0.4288,0.4432,0.4352,0.424,0.4208,0.432,0.4144,0.4144,0.42601252396166134,0.008619234350214722,252
12.492065024375915,0.12766036644857026,2.124169421195984,0.25913322052724774,15,2,40,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 40}",0.44568690095846647,0.4256,0.4352,0.4352,0.4352,0.4336,0.4192,0.4512,0.4144,0.4336,0.4328886900958467,0.010480808923848915,167
13.699043011665344,0.20116397772196232,2.269146776199341,0.28260652742405823,15,2,50,"{'knn__n_neighbors': 15, 'umap__n_components': 2, 'umap__n_neighbors': 50}",0.44089456869009586,0.4448,0.4272,0.4096,0.424,0.448,0.424,0.4416,0.4288,0.4496,0.43384945686900955,0.012368138279787968,148
10.605223131179809,0.6261065117459941,1.9271610260009766,0.3148501369659793,15,3,10,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 10}",0.43929712460063897,0.44,0.4272,0.4176,0.4128,0.4336,0.408,0.464,0.424,0.4288,0.4295297124600639,0.015271099574482567,216
10.280299186706543,0.15952571551123343,1.9407396078109742,0.1878761608424768,15,3,20,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 20}",0.4249201277955272,0.4368,0.4336,0.44,0.4256,0.4624,0.4272,0.4544,0.4416,0.4272,0.43737201277955273,0.012067557239950797,91
11.31757719516754,0.21278124443426694,2.120592188835144,0.35107565514563877,15,3,30,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 30}",0.43610223642172524,0.456,0.4448,0.424,0.4272,0.432,0.4368,0.4224,0.4144,0.4352,0.4328902236421725,0.011273789790167726,166
12.468073773384095,0.15414609078599956,2.137930488586426,0.2444012538996724,15,3,40,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 40}",0.4520766773162939,0.4496,0.4112,0.448,0.4208,0.4608,0.4336,0.4448,0.4272,0.4192,0.4367276677316294,0.015767449223814515,99
13.379486584663391,0.2834483269277857,2.2433146715164183,0.22905767602977972,15,3,50,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 50}",0.4584664536741214,0.4608,0.448,0.4192,0.4112,0.4736,0.432,0.4576,0.4432,0.4496,0.44536664536741216,0.018484699311329924,31
8.928864574432373,0.2954608443116549,1.760050368309021,0.22503608554070262,15,5,10,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 10}",0.43929712460063897,0.4528,0.4576,0.432,0.416,0.456,0.4208,0.4704,0.4128,0.4368,0.43944971246006387,0.018466038747010517,67
9.904038572311402,0.21550942419486072,1.7771384716033936,0.2022192752345158,15,5,20,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 20}",0.43450479233226835,0.4528,0.4464,0.4304,0.4096,0.4592,0.4208,0.4464,0.424,0.44,0.43641047923322684,0.01468574381487209,103
11.455347204208374,0.1479039169974173,1.8701280117034913,0.21803045341403066,15,5,30,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 30}",0.4504792332268371,0.4432,0.4432,0.424,0.4176,0.4624,0.4128,0.4512,0.4336,0.448,0.43864792332268376,0.01530285337971,79
12.276209139823914,0.12825492036057512,2.014331316947937,0.1962855093750459,15,5,40,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 40}",0.46325878594249204,0.4608,0.464,0.4592,0.416,0.4816,0.4208,0.4608,0.432,0.4368,0.4495258785942492,0.02047659027669136,11
13.799834060668946,0.25449486505325936,2.0798348665237425,0.18039798898451934,15,5,50,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 50}",0.46006389776357826,0.4752,0.4432,0.4496,0.4144,0.4704,0.4192,0.4576,0.44,0.4416,0.4471263897763579,0.018869620242658692,21
